arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
26,13.000000,262144,70439773.672521
26,15.300000,32768,92148046.168949
26,19.700000,4096,128085857.742687
26,32.300000,512,209231415.280303
26,90.000000,18,301938887.440084
26,90.000000,27,289214944.346897
26,90.000000,36,276131642.057828
