arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
32,13.000000,262144,56049382.161129
32,15.300000,32768,76490579.365510
32,19.700000,4096,113330888.552214
32,32.300000,512,190358810.107043
32,90.000000,18,286311638.502532
32,90.000000,27,273345205.852564
32,90.000000,36,259741352.176807
