arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
24,13.000000,262144,73880232.136716
24,15.300000,32768,95116706.954835
24,19.700000,4096,133059647.951206
24,32.300000,512,213613611.313089
24,90.000000,18,308668127.062567
24,90.000000,27,295267821.145440
24,90.000000,36,282156290.792609
