arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
20,13.000000,262144,81865603.298083
20,15.300000,32768,104615886.302732
20,19.700000,4096,143552567.538700
20,32.300000,512,224043944.530703
20,90.000000,18,320641887.816577
20,90.000000,27,304528419.506685
20,90.000000,36,292658887.697287
