arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
22,13.000000,262144,76435765.454705
22,15.300000,32768,100201041.427565
22,19.700000,4096,135811343.817593
22,32.300000,512,216599516.544151
22,90.000000,18,315094024.669172
22,90.000000,27,300329173.096736
22,90.000000,36,287212531.932216
