arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
34,13.000000,262144,53853950.656757
34,15.300000,32768,73274969.687407
34,19.700000,4096,110441951.187769
34,32.300000,512,187990066.003042
34,90.000000,18,279210004.030410
34,90.000000,27,265548919.434467
34,90.000000,36,253408652.634308
