arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
40,13.000000,262144,42775134.670171
40,15.300000,32768,61296700.538373
40,19.700000,4096,96536747.702678
40,32.300000,512,173296298.611924
40,90.000000,18,261961916.584630
40,90.000000,27,250285909.590669
40,90.000000,36,238623383.798046
