arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
34,13.000000,262144,6975877.964573
34,15.300000,32768,9074906.921120
34,19.700000,4096,13853902.381464
34,32.300000,512,23588122.765422
34,90.000000,18,34688727.552566
34,90.000000,27,33327120.850172
34,90.000000,36,32127305.189823
