arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
30,13.000000,262144,60771800.666211
30,15.300000,32768,82706796.381810
30,19.700000,4096,116737910.818798
30,32.300000,512,197834882.122178
30,90.000000,18,291061566.596805
30,90.000000,27,276225730.332529
30,90.000000,36,265071256.215648
