arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
36,13.000000,262144,50257741.178593
36,15.300000,32768,69597939.505396
36,19.700000,4096,105174359.686255
36,32.300000,512,181702627.160820
36,90.000000,18,274933121.670480
36,90.000000,27,260387242.127481
36,90.000000,36,250196107.917420
