arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
26,13.000000,262144,68339290.261157
26,15.300000,32768,90783206.000089
26,19.700000,4096,130115720.429936
26,32.300000,512,207177596.199371
26,90.000000,18,302982599.368397
26,90.000000,27,288503899.218938
26,90.000000,36,275719373.608186
