arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
24,13.000000,262144,72321788.106316
24,15.300000,32768,95746903.838589
24,19.700000,4096,135415268.217865
24,32.300000,512,211928009.814608
24,90.000000,18,309627508.933027
24,90.000000,27,294386492.034946
24,90.000000,36,280249728.043742
