arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
22,13.000000,262144,77979991.495450
22,15.300000,32768,99653991.186131
22,19.700000,4096,136414384.561868
22,32.300000,512,218823168.738882
22,90.000000,18,314461018.237683
22,90.000000,27,299591853.121873
22,90.000000,36,285306711.614941
