arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,30147.96369574569
36.0,4.639,32768,42072.0704624814
36.0,5.649,4096,71604.24822592581
36.0,7.918,512,50365.89933675363
36.0,16.772,64,24896.530742254028
