arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,204676.07292988597
30.0,4.639,32768,51271.938328875374
30.0,5.649,4096,406707.0664569279
30.0,7.918,512,338746.2550745026
30.0,16.772,64,370915.1158796309
