arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,148568.80541015332
40.0,4.639,32768,130649.69764603362
40.0,5.649,4096,39155.41515550563
40.0,7.918,512,25661.47647739701
40.0,16.772,64,17492.396205208708
