arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,52931.84303422657
32.0,4.639,32768,87993.02284272316
32.0,5.649,4096,164633.5816776152
32.0,7.918,512,75095.05522336341
32.0,16.772,64,89398.59923399247
