arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,81785.24750833734
40.0,4.639,32768,67875.42208340218
40.0,5.649,4096,58006.67851204721
40.0,7.918,512,27800.968328459352
40.0,16.772,64,17361.417424853305
