arrival_rate,bp_parameter_L,bp_parameter_H
24.0,4.073,262144,617160.0797248636
24.0,4.639,32768,383141.5700221003
24.0,5.649,4096,1676278.0524859233
24.0,7.918,512,3209004.123133998
24.0,16.772,64,6472491.5547311455
