arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,339971.750502891
28.0,4.639,32768,476978.1207738988
28.0,5.649,4096,333705.9240499036
28.0,7.918,512,1162075.4546831285
28.0,16.772,64,2491354.041128037
