arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,103912.13328577178
34.0,4.639,32768,128014.68949304217
34.0,5.649,4096,96010.12905938624
34.0,7.918,512,48498.093972856295
34.0,16.772,64,37706.82886427868
