arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,835297.3333113185
20.0,4.639,32768,1305941.2075388387
20.0,5.649,4096,2522926.164658213
20.0,7.918,512,5181097.299356865
20.0,16.772,64,9900996.586591827
