arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,101183.01751776332
34.0,4.639,32768,111604.93809415423
34.0,5.649,4096,107648.1361984498
34.0,7.918,512,63908.822865078655
34.0,16.772,64,45375.08095860546
