arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,58134.14365069808
40.0,4.639,32768,75511.45031715388
40.0,5.649,4096,71258.69038931321
40.0,7.918,512,26255.428695795465
40.0,16.772,64,18276.569125522437
