arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
24.0,4.073,262144,836839.6075252413
24.0,4.639,32768,2467152.9218183863
24.0,5.649,4096,4232524.906888322
24.0,7.918,512,9778230.941000883
24.0,16.772,64,18216895.319498654
