arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,335871.1417910149
30.0,4.639,32768,599722.6619605098
30.0,5.649,4096,623745.550416995
30.0,7.918,512,1298190.0904917584
30.0,16.772,64,394632.13427444047
