arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,132582.83382097396
26.0,4.639,32768,927715.6041681092
26.0,5.649,4096,1234096.8200019803
26.0,7.918,512,2558729.300038009
26.0,16.772,64,4734361.44613104
