arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,59456.639629228965
32.0,4.639,32768,80726.82761635068
32.0,5.649,4096,65975.47258640896
32.0,7.918,512,103163.64383832127
32.0,16.772,64,97966.2932084296
