arrival_rate,bp_parameter_L,bp_parameter_H
24.0,4.073,262144,559116.3126157204
24.0,4.639,32768,609293.1533244075
24.0,5.649,4096,1836347.8807851197
24.0,7.918,512,3685547.3743788726
24.0,16.772,64,6458042.958213347
