arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,787522.0278481104
20.0,4.639,32768,1601061.6722715588
20.0,5.649,4096,2842428.70864196
20.0,7.918,512,5421330.903111431
20.0,16.772,64,10190543.937139666
