arrival_rate,bp_parameter_L,bp_parameter_H
22.0,4.073,262144,320824.9563406812
22.0,4.639,32768,1218745.366520423
22.0,5.649,4096,2301688.9860067978
22.0,7.918,512,4340667.306261331
22.0,16.772,64,8319319.584997621
