arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,883821.8137164301
20.0,4.639,32768,1527162.8411295896
20.0,5.649,4096,2600884.678598034
20.0,7.918,512,5103575.285947587
20.0,16.772,64,10141067.76878362
