arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,210773.11019197872
32.0,4.639,32768,936766.2991504337
32.0,5.649,4096,194780.40718717064
32.0,7.918,512,182111.6914862964
32.0,16.772,64,52398.93239370436
