arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,50561.25385114574
40.0,4.639,32768,159645.66042332625
40.0,5.649,4096,80494.51549018727
40.0,7.918,512,30032.940332241862
40.0,16.772,64,19182.726839529358
