arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,122739.85123422628
34.0,4.639,32768,121260.10138541037
34.0,5.649,4096,95777.90452395583
34.0,7.918,512,69770.150723644
34.0,16.772,64,35497.3068415056
