arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,828360.4181121887
20.0,4.639,32768,1557877.9973152583
20.0,5.649,4096,2597949.667673337
20.0,7.918,512,4993434.360409076
20.0,16.772,64,9846734.396721128
