arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,137035.84107451598
34.0,4.639,32768,124358.19954068167
34.0,5.649,4096,110404.9950772156
34.0,7.918,512,39290.54489314191
34.0,16.772,64,41695.22818021266
