arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,239272.54829587118
36.0,4.639,32768,77115.40586679163
36.0,5.649,4096,106339.94032347394
36.0,7.918,512,29074.44511938276
36.0,16.772,64,23202.079949866562
