arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,61077.23660251829
38.0,4.639,32768,140937.404917928
38.0,5.649,4096,36400.00847527374
38.0,7.918,512,34336.517688897926
38.0,16.772,64,23283.02493234073
