arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,96530.65286736644
40.0,4.639,32768,75081.69734362696
40.0,5.649,4096,39348.98045693179
40.0,7.918,512,33985.25936343579
40.0,16.772,64,19001.268562914425
