arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,485708.51023530564
26.0,4.639,32768,917858.0097732982
26.0,5.649,4096,1196147.191211433
26.0,7.918,512,2974228.6088120397
26.0,16.772,64,4521245.670778132
