arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,68925.47023415945
32.0,4.639,32768,229197.4993537233
32.0,5.649,4096,162038.64180188626
32.0,7.918,512,276611.127921492
32.0,16.772,64,87831.93800662718
