arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,713920.3405681897
30.0,4.639,32768,99375.43919399803
30.0,5.649,4096,367381.6171285657
30.0,7.918,512,653946.3724870718
30.0,16.772,64,1138632.2779580771
