arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,298624.2727157322
36.0,4.639,32768,159187.70218518766
36.0,5.649,4096,131972.95825281783
36.0,7.918,512,53115.77713824773
36.0,16.772,64,27225.772367372792
