arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,263586.9400956732
26.0,4.639,32768,474098.3013215719
26.0,5.649,4096,1547170.1812977782
26.0,7.918,512,2482868.151122407
26.0,16.772,64,4881349.862428527
