arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,339675.971154864
34.0,4.639,32768,394296.80004154233
34.0,5.649,4096,77799.68867546965
34.0,7.918,512,88016.58481218184
34.0,16.772,64,48491.88391885801
