arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,319314.1717650502
30.0,4.639,32768,430311.4163184612
30.0,5.649,4096,416852.6220068671
30.0,7.918,512,165264.481020575
30.0,16.772,64,1130306.4888498164
