arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,459467.4283156533
36.0,4.639,32768,116370.47867049443
36.0,5.649,4096,72757.12600151273
36.0,7.918,512,47031.95363792578
36.0,16.772,64,26532.94776311143
