arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,333838.0877596204
28.0,4.639,32768,783738.1642729924
28.0,5.649,4096,488050.0038018646
28.0,7.918,512,1677613.7013955268
28.0,16.772,64,2450412.6159875607
