arrival_rate,bp_parameter_L,bp_parameter_H
22.0,4.073,262144,382381.22232662
22.0,4.639,32768,1053863.5970717464
22.0,5.649,4096,2177237.3628261113
22.0,7.918,512,4733731.670700189
22.0,16.772,64,8404269.586251443
