arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,519161.46499234706
26.0,4.639,32768,793286.5715452393
26.0,5.649,4096,1116186.7669570358
26.0,7.918,512,2170429.9222105746
26.0,16.772,64,4164458.157891132
