arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,226471.06835311215
28.0,4.639,32768,725745.3839605182
28.0,5.649,4096,773995.7449140144
28.0,7.918,512,1206911.0212832594
28.0,16.772,64,2312844.8869692925
