arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,401660.2608162774
32.0,4.639,32768,125802.81247651024
32.0,5.649,4096,140509.09562373534
32.0,7.918,512,100845.95057809708
32.0,16.772,64,321556.7730930263
