arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,860198.4885699346
20.0,4.639,32768,1849856.2749338122
20.0,5.649,4096,2595193.9927666294
20.0,7.918,512,5158651.2626352245
20.0,16.772,64,9840661.080130136
