arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,1173430.0979900763
20.0,4.639,32768,1652701.3948944316
20.0,5.649,4096,2477067.1732238107
20.0,7.918,512,5597168.091974994
20.0,16.772,64,9938531.281333022
