arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,567536.748582856
20.0,4.639,32768,1012757.3468230186
20.0,5.649,4096,1738632.8416022747
20.0,7.918,512,3394690.037683853
20.0,16.772,64,7494126.915302008
