arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,263837.4771748699
28.0,4.639,32768,554950.9222201545
28.0,5.649,4096,324350.2706226711
28.0,7.918,512,1386031.690585392
28.0,16.772,64,3247476.954447098
