arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,164414.7952892318
38.0,4.639,32768,134215.4093053402
38.0,5.649,4096,45525.67258152262
38.0,7.918,512,26346.684971737905
38.0,16.772,64,15604.818102111924
