arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,76685.62040565362
30.0,4.639,32768,230093.82301356984
30.0,5.649,4096,408647.7529547911
30.0,7.918,512,486781.83882207435
30.0,16.772,64,713243.678816013
