arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,110991.6128092569
36.0,4.639,32768,83610.77384524078
36.0,5.649,4096,86743.00116435907
36.0,7.918,512,35423.919009618345
36.0,16.772,64,22973.164540393645
