arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,172937.77913168655
32.0,4.639,32768,623282.5944080261
32.0,5.649,4096,138214.09138000367
32.0,7.918,512,169095.11317303052
32.0,16.772,64,56142.3659903998
