arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,452398.2735908704
20.0,4.639,32768,722224.9583384667
20.0,5.649,4096,1635918.40570427
20.0,7.918,512,3512543.8178399997
20.0,16.772,64,7176213.863567125
