arrival_rate,bp_parameter_L,bp_parameter_H
24.0,4.073,262144,223868.1303736644
24.0,4.639,32768,539844.2412381556
24.0,5.649,4096,1102836.2778078169
24.0,7.918,512,2063483.6924613677
24.0,16.772,64,5609989.732086058
