arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,111517.82978519623
32.0,4.639,32768,37336.005410327445
32.0,5.649,4096,129371.54599833768
32.0,7.918,512,63482.22288168555
32.0,16.772,64,122585.42642581947
